,SchoolName,Latitude,Longitude
456,Beaver Ridge Elementary School,33.932571,-84.17694452578468
457,Shiloh Middle School,33.82486683662537,-84.07124803231318
458,Hopkins Elementary School,33.908784999999995,-84.147473
459,Minor Elementary School,33.91460261783925,-84.12667079788666
460,McKendree Elementary School,33.9794651,-84.0265268
461,Shiloh Elementary School,33.8248352147651,-84.07483929530201
462,M. H. Mason Elementary School,33.995325437647466,-84.11999210351063
463,Rosebud Elementary School,33.7919524,-83.96331629999999
464,Dacula Middle School,33.99154430612245,-83.89665687755101
465,GIVE Center East,33.989814765619414,-83.97284576773185
466,Cedar Hill Elementary School,33.92594210336783,-84.02318914193178
467,Partee Elementary School,33.79530929554984,-84.0534809452917
468,Taylor Elementary School,45.359224,-90.842881
469,W. J. Cooper Elementary School,33.892781,-83.9143929090909
470,Patrick Elementary School,34.0890589,-83.95743417337641
471,Parsons Elementary School,34.008475,-84.1297247
472,Peachtree Ridge High School,34.01401665,-84.08599569190558
473,Duluth Middle School ,33.984102,-84.158505
474,Friendship Elementary School,34.13497837200952,-83.94186517426886
475,Ola Elementary School,33.44505711496673,-84.04146895695584
476,Union Grove High School,33.5074113770369,-84.12669083199121
477,Luella High School,33.380389199999996,-84.1959003
478,Dutchtown High School,33.47077632026227,-84.25524947687052
479,Luella Elementary School,33.380389199999996,-84.1959003
480,Dutchtown Elementary School,33.470419066668704,-84.25524418235712
481,Cotton Indian Elementary School,33.56002412982605,-84.20174932194409
482,Wesley Lakes Elementary School,33.4673398,-84.16217540000001
483,Pate's Creek Elementary School,33.49535396611952,-84.24103188331443
484,Pleasant Grove Elementary School,33.54872230232931,-84.13877571548558
485,Mount Carmel Elementary School,33.43683119088569,-84.27158508373918
486,East Lake Elementary School,33.507613,-84.13453
487,Dutchtown Middle School,33.470561968106125,-84.25524630016248
488,Walnut Creek Elementary School,33.470008294107075,-84.15376930554555
489,Rocky Creek Elementary School,33.37699674183768,-84.24477647399962
490,Locust Grove Middle School,33.3456300341538,-84.06253848655535
491,Locust Grove High School,33.34957977091751,-84.06151791565176
492,Hampton Middle School,33.37885,-84.248001
493,Austin Road Elementary School,33.61350685296623,-84.18571833653091
494,Stockbridge High School,33.558218,-84.20362
495,Hickory Flat Charter Elementary School,33.504708236347646,-84.16739641985406
496,Unity Grove Elementary School,33.384783,-84.04729300000001
497,Ola High School,33.44517285422563,-84.04166402741858
498,Hampton High School,33.37883801082206,-84.24810988130992
499,Eagle's Landing High School,33.48982585,-84.20991725344376
500,Eagle's Landing Middle School,33.488260749999995,-84.2087339334822
501,Austin Road Middle School,33.61402317593313,-84.18571325238925
502,Red Oak Elementary School,33.525679100000005,-84.2669768
503,New Hope Elementary School,33.392703683918775,-84.02231250673809
504,Tussahaw Elementary School,33.39209381743095,-84.11369117007355
505,Flippen Elementary School,33.494094800000006,-84.19978819773377
506,Ola Middle School,33.44506386463809,-84.04166552546013
507,Luella Middle School,33.37464719057087,-84.20800980164016
508,Union Grove Middle School,33.507428109069714,-84.12913380336528
509,Veterans Memorial Middle School,33.573164575971695,-83.97397130226342
510,South Salem Elementary School,33.56672341175371,-83.94090182717463
511,Live Oak Elementary School,33.59121244294769,-83.92829446757356
512,Clements Middle School,33.611229364017824,-83.93582537389612
513,Flint Hill Elementary School,33.647779,-83.844098
514,Newton County Theme School at Ficquett,33.63115139999999,-83.8687925
515,Fairview Elementary School,33.612318,-83.95582399999999
516,Cousins Middle School,33.61197792758695,-83.87668040375637
517,Eastside High School,33.570919,-83.848134
518,West Newton Elementary School,33.57376788252224,-83.97330075600391
519,Bessie L. Baggett Elementary School,33.83414572122683,-84.75618160457081
520,Lillian C. Poole Elementary School,33.916065,-84.919945
521,South Paulding High School,33.785984208468925,-84.85097185958237
522,North Paulding High School,41.163135,-73.757524
523,Burnt Hickory Elementary School,41.163135,-73.757524
524,W.C. Abney Elementary School,33.975469204003865,-84.79522559596056
525,McGarity Elementary School,33.906974,-84.76476600000001
526,South Paulding Middle School,33.821067,-84.86834499999999
527,Sam D. Panter Elementary School,33.860347999999995,-84.764723
528,Nebo Elementary School,33.834851550654484,-84.83912379360073
529,C. A. Roberts Elementary School,33.940554812316826,-84.76943893922237
530,P. B. Ritch Middle School,33.9126513,-84.7691992
531,East Paulding High School,33.955515000000005,-84.77991800000001
532,J. A. Dobbins Middle School,33.833943048791106,-84.7430772809005
533,Allgood Elementary School,33.872536624707166,-84.84671037148462
534,Connie Dugan Elementary School,33.78598646516157,-84.85097765379322
535,Hal Hutchens Elementary School,33.80440547832274,-84.77121449127254
536,East Paulding Middle School,33.93329544017579,-84.74657321070802
537,Austin Middle School,33.8042495,-84.82989037133086
538,Hill City Elementary School,34.47324902212157,-84.51646517838437
539,Pickens County Middle School,34.4442302,-84.41927246477671
540,Pickens County High School,34.44923035,-84.39682245031055
541,Jasper Elementary School,34.4687369,-84.433692741101
542,Jasper Middle School,34.4651909,-84.43568784834241
543,Peek's Chapel Elementary School,41.858181,-83.394203
544,General Ray Davis Middle School,33.6109951,-84.1644828
545,Hicks Elementary School,33.664953000000004,-84.003815
546,Honey Creek Elementary School,33.596337,-84.023338
547,Heritage High School,33.628347999999995,-84.049038
548,Barksdale Elementary School,33.56771356053801,-84.02565460541696
549,Sims Elementary School,30.724112800000004,-95.5298809
550,Lorraine Elementary School,33.6109951,-84.1644828
551,Conyers Middle School,33.680989000000004,-83.992879
552,Edwards Middle School,33.62294544956537,-84.03484666083855
553,Alpha Academy,50.257805600000005,12.6309789
554,Open Campus Rockdale School,33.669247399999996,-84.0223803
555,Spalding High School,33.228555713310605,-84.23267395687176
556,Moreland Road Elementary School,33.19685475510204,-84.30171528571428
557,Carver Road Middle School,33.19388657142857,-84.29789671428571
558,Kennedy Road Middle School,33.266557517402035,-84.23840156682522
559,Rehoboth Road Middle School,33.218242581187326,-84.18941948128126
560,Griffin High School,33.242066533333336,-84.29915493333334
561,Cowan Road Elementary School,33.27985914285714,-84.30599097959184
562,Jordan Hill Road Elementary School,33.29788887411944,-84.26259491669899
563,Futral Road Elementary School,33.22420012352551,-84.23665555739468
564,Cowan Road Middle School,33.27793,-84.30600542857142
565,Atha Road Elementary School,33.79194183136513,-83.78484217474609
566,Monroe Elementary School,33.823178999999996,-83.73948948286146
567,Walnut Grove High School,33.752372969576214,-83.87103474806958
568,Loganville Elementary School,33.837069691847766,-83.89198601348119
569,Carver Middle School,33.796141999999996,-83.679451
570,Loganville High School,33.8339602,-83.86773259999998
571,Youth Elementary School,33.78076069612743,-83.86185750458847
572,Monroe Area High School,33.826359000000004,-83.77162
573,Loganville Middle School,33.85185274491261,-83.86235480454367
574,Brown Middle School,33.749015216216215,-84.412894
575,Parkside Elementary School,33.73500915,-84.36465517125134
576,Heritage Academy,33.65976887784481,-84.3790474805728
577,Dobbs Elementary School ,33.69802215,-84.37211644928965
578,Finch Elementary School,33.72251385,-84.42442570566186
579,KIPP STRIVE Academy,33.74254740816327,-84.43566981632655
580,Springdale Park Elementary School,33.775131900000005,-84.34654093458957
581,KIPP Vision Academy,33.6887236,-84.3619469
582,The Kindezi Schools,33.76639975,-84.44883547286855
583,Long Middle School,33.667608055555554,-84.39492059259258
584,Ralph J. Bunche Middle School ,33.702113,-84.529214
585,Benjamin E. Mays High School ,33.73797316326531,-84.50098534693878
586,Maynard H. Jackson High School ,33.7392455,-84.36189931220713
587,Sylvan Hills Middle School,33.726448100000006,-84.4181487
588,North Atlanta High School,33.8647099,-84.44970359999999
589,Cascade Elementary School,33.71720175,-84.46553092111438
590,Charles R. Drew Charter School Elementary Academy,33.742105400105906,-84.31533663674679
591,Atlanta Neighborhood Charter School-Middle,33.73207695,-84.35439719367912
592,KIPP STRIVE Primary School,33.742553081632664,-84.43570516326531
593,KIPP Vision Primary Academy,33.6887236,-84.3619469
594,KIPP WAYS Primary School,33.76419320358025,-84.42210510319255
595,Young Middle School,33.7340735,-84.49115499999998
596,Perkerson Elementary School,33.69888575,-84.41356449999998
597,Bolton Academy,33.81757464,-84.45488752
598,Deerwood Academy,33.67104395,-84.51289825932041
599,Burgess-Peterson Academy ,33.7406619,-84.33159140000001
600,School of Technology at Carver,33.7199236,-84.3861775
601,Westside Atlanta Charter School,42.087013,-74.770462
602,Booker T. Washington High School,33.75406629999999,-84.420035
603,The Forrest Hill Academy,33.674303652952744,-84.39928357227937
604,Atlanta Classical Academy,33.8387633,-84.40818540000001
605,Harper-Archer Middle School,33.7688384337442,-84.49911347479281
606,Atlanta Neighborhood Charter School-Elementary,33.73566275,-84.37611109999999
607,Miles Intermediate Elementary School,33.753692799999996,-84.5249523
608,Charles R. Drew Charter School,33.742119,-84.315343
609,Usher-Collier Elementary School,33.7725,-84.4938889
610,KIPP WAYS Academy,33.76419320358025,-84.42210510319255
611,Buford Academy,34.1297142,-83.9903429
612,Buford High School,34.1326364,-83.9865748
613,Buford Elementary School,34.1347411,-83.9958738
614,Cartersville Primary School,34.150483,-84.809238
615,Cartersville Elementary School,34.149896000000005,-84.807997
616,Cartersville Middle School,34.13503675,-84.8224776137654
617,Oakhurst Elementary School,33.76451783838384,-84.30589156565657
618,Fifth Avenue Elementary School,-36.8777416,174.7141672
619,Westchester Elementary School,33.7832631,-84.30629685581854
620,New Glennwood Elementary School,33.77565520512821,-84.29044187179487
621,Winnona Park Elementary School,33.7650372,-84.2898293
622,Clairemont Elementary School,33.7825534,-84.2962337747227
623,Marietta High School ,33.952271100000004,-84.5516445
624,Sawyer Road Elementary School,33.986180000000004,-84.5274085303371
625,A.L. Burruss Elementary School,33.94444131955855,-84.57842439661326
626,Dunleith Elementary School,33.914992020470926,-84.56263236693896
627,Marietta Middle School ,33.954927049999995,-84.55847913942019
628,Lockheed Elementary School,33.9719867,-84.51746062538183
629,Marietta 6th Grade School,33.9442583,-84.52892255389298
630,Social Circle Primary School,33.65945115158224,-83.71067713967322
631,Social Circle Middle School,33.659229100000005,-83.72951702705402
632,Social Circle Elementary School,33.6577039,-83.72034669161857
633,Social Circle High School,33.659229100000005,-83.72951702705402
634,Auburn Elementary School,34.01026945073206,-83.82437212683016
635,Winder-Barrow High School,34.00352224658433,-83.72597572668705
636,Holsenbeck Elementary School,34.007162,-83.67469200000001
637,Statham Elementary School,33.964404030907374,-83.59314538094699
638,Emerson Elementary School,34.1166429,-84.7727962
639,Temple Elementary School,33.74093703050147,-85.03504670927174
640,Bowdon Elementary School,33.526272535714284,-85.252742625
641,Central High School,33.553821,-85.071066
642,Bowdon High School,33.538041,-85.26616999999999
643,Central Elementary School,33.54368,-85.07199200000001
644,Sand Hill Elementary School,33.6384219838658,-84.97049437915373
645,Villa Rica High School,33.726191,-84.949115
646,Oak Grove Elementary School Fine Arts Academy,34.100122853899066,-84.60808974409812
647,Hickory Flat Elementary School,34.17084505,-84.42387688582158
648,Cherokee High School,34.23425245,-84.50297673413905
649,Macedonia Elementary School,34.248504218888435,-84.3585887764637
650,Anderson Elementary School,33.63987476000191,-84.33338848071868
651,East Clayton Elementary School,33.61192332848673,-84.29880043462019
652,Forest Park High School,33.60516293116893,-84.35535839311689
653,Jonesboro High School,33.54533513540544,-84.33768406378348
654,Lee Street Elementary School,33.52421005,-84.35634116948972
655,Northcutt Elementary School,33.60739957142857,-84.44640614285714
656,Tara Elementary School,33.572413530612245,-84.35994695918367
657,Arnold Elementary School,33.526152,-84.346726
658,North Clayton High School,33.60809897634449,-84.43920846012728
659,Forest Park Middle School,33.621420664594396,-84.35976797510433
660,Morrow Elementary School,33.58857778440345,-84.34055215269542
661,Riverdale Elementary School,33.58489555,-84.39281646581858
662,West Clayton Elementary School,33.615280799999994,-84.43861899999999
663,Fountain Elementary School,33.61242149640584,-84.37234386829444
664,Babb Middle School,33.60334445834302,-84.35350109731584
665,North Clayton Middle School,33.60534414285714,-84.44632374489795
666,Haynie Elementary School,33.587491,-84.353204
667,Riverdale Middle School,33.5574179266669,-84.4009540271921
668,Church Street Elementary School,33.56368621076239,-84.41695179749286
669,Lake City Elementary School,33.608839,-84.356636
670,Morrow High School,33.592646,-84.3170943
671,Suder Elementary School,33.514312,-84.344788
672,Edmonds Elementary School,33.632069,-84.350381
673,Huie Elementary School,33.638453000000005,-84.349525
674,McGarrah Elementary School,33.5817773,-84.3182566
675,Belmont Hills Elementary School,33.8908693,-84.5380777
676,Campbell High School,33.8890741,-84.52509520153724
677,East Cobb Middle School,33.9604214,-84.47679569105964
678,Garrett Middle School,33.827658650000004,-84.64377240384941
679,McEachern High School,33.8959625,-84.67999994655256
680,Norton Park Elementary School,33.879838827586205,-84.55136903448275
681,Powers Ferry Elementary School,33.94323115,-84.4941303
682,Argyle Elementary School,33.88322866666667,-84.48328216666667
683,North Cobb High School,33.9820124,-84.568701
684,King Springs Elementary School,33.85445395,-84.52352705557591
685,Osborne High School,33.89528162068966,-84.56592979310345
686,Griffin Middle School,33.8562876,-84.52121353541921
687,Clay Elementary School,33.804203,-84.57533000000001
688,South Cobb High School,33.8353088,-84.6091809966088
689,Fair Oaks Elementary School,33.916373040816325,-84.54233391836735
690,Harmony-Leland Elementary School,33.80983673469388,-84.55865991836735
691,LaBelle Elementary School,33.896470085933984,-84.55521958980721
692,Milford Elementary School,33.89618384375,-84.57546965625
693,Russell Elementary School,33.858387577396684,-84.56809269166075
694,Compton Elementary School,33.870636499999996,-84.67842004038755
695,Awtrey Middle School,34.044039500000004,-84.64725245831589
696,Daniell Middle School,34.021431,-84.53118385645676
697,Pebblebrook High School,33.807609033816426,-84.58223720483089
698,Teasley Elementary School,33.86412348842604,-84.4869346965189
699,Hollydale Elementary School,33.883369,-84.610789
700,Bells Ferry Elementary School,34.01458121875,-84.548302265625
701,Brumby Elementary School,33.92010254541029,-84.46739374913952
702,Due West Elementary School,33.9698719,-84.66719055205013
703,Floyd Middle School,33.838577799999996,-84.57437824663286
704,Sedalia Park Elementary School,33.94607695,-84.48771862494716
705,Eastvalley Elementary School,33.9468544,-84.46145609999999
706,Ruth Hill Elementary School,33.37312239304275,-84.81750787101102
707,Evans Middle School,33.389288608104714,-84.81621549686201
708,Atkinson Elementary School,33.36697409293412,-84.80096976388886
709,Elm Street Elementary School,33.383319400000005,-84.80753063545166
710,Moreland Elementary School,42.28563015,-71.15292036390491
711,Newnan High School,33.36494928811697,-84.81144873269908
712,DeKalb Academy of Technology and the Environment ,33.82410607317073,-84.19887826829269
713,DeKalb Elementary School of the Arts,33.780096989795915,-84.26122498979592
714,Brockett Elementary School,33.837203914254424,-84.22327028736866
715,Columbia Elementary School,33.719299155025794,-84.25839965293432
716,Dresden Elementary School,33.87005773490874,-84.29153104579224
717,Evansdale Elementary School,33.87267106592128,-84.2394754360426
718,Ronald E. McNair Middle School,33.71746155102041,-84.29890393877552
719,Idlewood Elementary School,33.827141850000004,-84.22209336314418
720,Livsey Elementary School,33.869091,-84.219966
721,Tucker High School,33.85558393758512,-84.21545566281551
722,Woodward Elementary School,33.84225037352271,-84.33811083052059
723,International Student Center,33.754925715004646,-84.2550839613897
724,Peachcrest Elementary School,33.7478834,-84.2457547
725,John Robert Lewis Elementary School,33.826765,-84.325985
726,Barack H. Obama Elementary Magnet School of Technology,33.69421464247734,-84.30427983948198
727,Columbia High School,33.728839366084706,-84.25195034409052
728,Druid Hills High School,33.79313855858206,-84.3167381426527
729,Fernbank Elementary School,33.78002923614995,-84.31650378080737
730,Henderson Mill Elementary School,33.85542721601535,-84.25890801666469
731,Indian Creek Elementary School,33.79747491830925,-84.23683392974584
732,McLendon Elementary School,33.804691,-84.262287
733,Midvale Elementary School,33.85619782399156,-84.23541806351098
734,Cary Reynolds Elementary School,33.894224,-84.27083
735,Briarlake Elementary School,33.83897277329704,-84.26817809806191
736,Canby Lane Elementary School,33.720687573750844,-84.22090414239081
737,Chestnut Charter Elementary School,33.927677200000005,-84.29639346748921
738,Dunaire Elementary School,33.77968042658392,-84.22729539329434
739,Flat Shoals Elementary School,33.7058393572004,-84.2829010267734
740,Hambrick Elementary School,33.81266070122922,-84.20700039188954
741,Jolly Elementary School,33.81061957142857,-84.22506514285716
742,Lakeside High School,33.845543,-84.285892
743,Pleasantdale Elementary School,33.891787542857145,-84.23752742857144
744,Rock Chapel Elementary School,33.760782,-84.081114
745,Smoke Rise Elementary School,33.837945487509444,-84.15793243603308
746,Toney Elementary School,33.727775,-84.2783
747,Ronald E. McNair High School,33.705927445501295,-84.3270354067176
748,Briar Vista Elementary School,33.81103351111111,-84.33787629999998
749,Murphy Candler Elementary School,33.65165520688973,-84.1280483458712
750,Clarkston High School,33.79489881922169,-84.23642593295115
751,Cross Keys High School,33.84409095885345,-84.3392125881028
752,Hightower Elementary School,33.91826703269895,-84.2801028034278
753,Kelley Lake Elementary School,33.71543836343925,-84.28387449320276
754,Montclair Elementary School,33.847079642857146,-84.32022016326532
755,Oakcliff Elementary School,33.9034989,-84.2579752
756,Rainbow Elementary School,33.704196566438696,-84.2241747836943
757,Rowland Elementary School,33.75836068513409,-84.22187152726025
758,Snapfinger Elementary School,33.73271925943041,-84.24791875304972
759,Stoneview Elementary School,33.70873168318189,-84.11820011087595
760,Towers High School,33.74628257142857,-84.23666285714285
761,Avondale Elementary School,33.77367049620859,-84.26241425313779
762,Chamblee Charter High School,33.89884193062011,-84.30530181825445
763,Dunwoody High School,33.9455247,-84.3155710437864
764,Huntley Hills Elementary and Montessori School,33.91151433688854,-84.30166462193313
765,Kingsley Elementary School,33.94734618850936,-84.29712600900383
766,Montgomery Elementary School,33.909924613383716,-84.33272128068823
767,Sagamore Hills Elementary School,33.832390000000004,-84.30447338461539
768,Southwest DeKalb High School,33.7023035,-84.22466429999999
769,Beulah Elementary School,33.775208,-84.70436600000001
770,Turner Middle School,33.7832495,-84.6593872
771,Lithia Springs Elementary School,33.786927734791895,-84.66035362009977
772,Douglas County High School,33.743578,-84.74246600000001
773,Stewart Middle School,33.75738061245433,-84.7473410966545
774,Annette Winn Elementary School,33.79707631058723,-84.65584218142008
775,Forsyth Central High School,34.21775705473962,-84.1389618879314
776,Cliftondale Elementary School,33.65852937390903,-84.61825515281946
777,Alpharetta Elementary School,34.081210999999996,-84.296009
778,Roswell North Elementary School,34.0375994,-84.36825959999999
779,Langston Hughes High School,33.62130228822694,-84.63400726657444
780,Birmingham Falls Elementary School,34.1674563,-84.3327459
781,Rise Grammar School,33.67792225,-84.475127375
782,Rise Prep School,33.67792225,-84.475127375
783,College Park Elementary,33.65469153061225,-84.45661673469387
784,Wolf Creek Elementary School,33.635260535960604,-84.58751713472533
785,Fulton Academy of Science and Technology,34.05672885,-84.35978276480924
786,Skyview High School,33.61535735,-84.4704549972856
787,Mary M. Bethune Elementary School,33.596736,-84.480147
788,Campbell Elementary School,33.5723615,-84.57477955
789,Heards Ferry Elementary School,33.9104405,-84.4260283354468
790,Parklane Elementary School,33.6784419,-84.4249275
791,Riverwood International Charter School,33.91752335,-84.41782255557357
792,High Point Elementary School,33.89968650802139,-84.37383890374332
793,Mimosa Elementary School,34.0370053,-84.33072759999999
794,North Springs Charter High School,33.957181950000006,-84.3618803155342
795,Conley Hills Elementary School,33.677613,-84.457536
796,Asa Hilliard Elementary School,33.6645429,-84.4783288
797,Westlake High School,33.6921124,-84.5809373
798,Alcova Elementary School,33.96801103096973,-83.90016725111037
799,Bay Creek Middle School,33.87154817768197,-83.95949012711246
800,Jenkins Elementary School,33.963218352148765,-83.96502778184392
801,Anderson-Livsey Elementary School,33.8563981,-84.0209043
802,Lanier High School,34.085901050000004,-84.03224802953835
803,New Life Academy of Excellence,34.021157859182324,-84.16837296943875
804,Berkmar High School,42.17503656668424,-75.79916486776585
805,Lilburn Middle School,33.889441851397685,-84.14464798974899
806,Alford Elementary School,33.9381943,-84.0261107
807,Moore Middle School,33.93829190684562,-84.02064572353257
808,GIVE Center West,34.0199406,-84.1607827
809,Couch Middle School,33.900703299999996,-83.9669932
810,Gwinnett Online Campus School,33.99003714488332,-83.97302950967193
811,Margaret Winn Holt Elementary School,33.92648374269491,-84.00139346452895
812,Mountain View High School,34.05360833455522,-83.95550521514073
813,Radloff Middle School,33.94334120380549,-84.1419905595352
814,Chesney Elementary School,33.960314251633285,-84.14750934400928
815,Archer High School,33.916273,-83.8933422
816,Woodward Mill Elementary School,34.012084,-83.989235
817,Baggett Elementary School,33.951843600648296,-84.0688598031775
818,Graves Elementary School,33.90587,-84.22515
819,Jordan Middle School,33.96329112593956,-83.96506311502702
820,Discovery High School,33.954266,-84.034438
821,Coleman Middle School,34.0024135,-84.1455012
822,Grayson Elementary School,33.89315214285714,-83.95781785714286
823,Snellville Middle School,33.83456530543537,-84.0015091303788
824,Britt Elementary School,33.831988,-83.98640999999999
825,Central Gwinnett High School,33.9499516,-84.00072946666667
826,Dacula High School,33.990485,-83.89801700000001
827,Norcross Elementary School,39.519651,-76.6367993
828,Suwanee Elementary School,34.04837844296597,-84.05393412959978
829,Lilburn Elementary School,33.893176000000004,-84.153062
830,Hampton Elementary Charter School,33.390165,-84.286438
831,Smith-Barnes Elementary School,33.536929313464825,-84.23552484122045
832,Stockbridge Elementary School,33.544005078085576,-84.22988192520782
833,Stockbridge Middle School,33.557178551020414,-84.21946124489796
834,East Newton Elementary School,33.543569437511024,-83.79468201309936
835,Livingston Elementary School,33.5384006229703,-83.95145818851485
836,Porterdale Elementary School,33.580560172636176,-83.90563352769783
837,Dallas Elementary School,33.915326,-84.831615
838,New Georgia Elementary School,33.81206709731544,-84.8957092181208
839,Herschel Jones Middle School,33.927015000000004,-84.846108
840,Paulding County High School,33.89323330351385,-84.83554563101673
841,Hiram Elementary School,33.879346999999996,-84.754715
842,Pine Street Elementary School,33.66818361538462,-84.01554392307692
843,Anne Street Elementary School,33.238690999999996,-84.277862
844,Jackson Road Elementary School,33.25474704040404,-84.24019209090909
845,Beaverbrook Elementary School,33.31940265714286,-84.29056748571429
846,Crescent Road Elementary School,33.231414031819945,-84.26179682072105
847,Moore Elementary School,33.257203000000004,-84.26112499999998
848,Orrs Elementary School,33.25019657142857,-84.29369457142856
849,Boyd Elementary School,33.803438899999996,-84.4602075
850,Emma Hutchinson Elementary School,33.68042929999999,-84.40954295510299
851,Kimberly Elementary School,33.725551,-84.398318
852,Rivers Elementary School,33.819539500000005,-84.39017633454925
853,George A. Towns Elementary Schools,33.77643715,-84.50387838974228
854,Wesley International Academy,33.74639365,-84.3810236495428
855,Daniel McLaughlin Therrell High School,33.699190200000004,-84.4900959981126
856,Corretta Scott King Young Womens' Leadership Academy ,33.7886769,-84.47933855519693
857,South Atlanta High School,33.6713879,-84.36343474991857
858,G.W. Carver High School,33.7199236,-84.3861775
859,Hollis Innovation Academy,33.76089733003031,-84.41254274362603
860,Woodson Park Academy,33.7719138,-84.44404838304438
861,Tuskegee Airmen Global Academy,33.73100285,-84.44177154992747
862,The Kindezi School At Old Fourth Ward,33.76776740409436,-84.3745106171186
863,John Lewis Invictus Academy,33.77519360888431,-84.44768204890215
864,Garden Hills Elementary School,33.8317808,-84.37874599999999
865,Samuel M. Inman Middle School,33.781915125,-84.36225925
866,Sarah Smith Elementary School,33.85832675,-84.37531795224857
867,Hope-Hill Elementary School,33.757537,-84.372209
868,Gideons Elementary School,33.7306468,-84.4054508
869,West Manor Elementary School,33.7398296,-84.48965279999999
870,Alonzo A. Crim Open Campus High School,33.74657355196568,-84.33174321355287
871,Continental Colony Elementary School,33.67879480000001,-84.49161552535547
872,Fain Elementary School,33.759046000000005,-84.500601
873,Peyton Forest Elementary School,33.74783370000001,-84.47645990000001
874,Sutton Middle School,33.832556,-84.40691756825423
875,Fickett Elementary School,33.6965902,-84.51597459999999
876,Scott Elementary School,33.8029512,-84.47039659999999
877,Cleveland Avenue Elementary School,33.68281605,-84.39216701116834
878,Frederick Douglass High School ,33.766560999999996,-84.470118
879,M. Agnes Jones Elementary School,33.748415699999995,-84.42206507587375
880,Slater Elementary School,33.71919369387755,-84.39330222448979
881,Henry W. Grady High School ,33.7810927,-84.37213944591403
882,Frederick Wilson Benteen Elementary School,33.716468799999994,-84.36439157865456
883,D. H. Stanton Elementary School,33.7281626,-84.3829821
884,Thomasville Heights Elementary School,33.703742299999995,-84.35592679999999
885,Dunbar Elementary School,33.739427,-84.401288
886,Humphries Elementary School,33.67204955,-84.37635318230872
887,Frank Lebby Stanton Elementary School,33.7533919,-84.43868034708501
888,Fred A. Toomer Elementary School,33.755395347222226,-84.3292941736111
889,Carrollton High School,33.56713900045784,-85.07985528316347
890,Cartersville High School,34.1693188,-84.79068103048238
891,Renfroe Middle School,33.76869918367347,-84.29912136734694
892,Decatur High School,33.7708581,-84.29711022363308
893,Park Street Elementary School,33.949426686868684,-84.5330745858586
894,Hickory Hills Elementary School,33.93885173154363,-84.56491438926173
895,Odyssey School,33.404727375,-84.751312125
896,Utopian Academy for the Arts Charter School,33.57271436734694,-84.40843918367347
897,Cherokee Charter Academy,34.158463532998326,-84.5302063925034
898,"Ivy Preparatory Academy, Inc",33.747333000000005,-84.32825283333334
899,Du Bois Integrity Academy,33.5729453,-84.4154333
900,Ivy Preparatory Academy at Gwinnett,33.96918388497374,-84.2290059840616
901,Fulton Leadership Academy,33.67547373333333,-84.444443
902,Atlanta Heights Charter School,33.76214272464636,-84.50834170551978
903,Brookhaven Innovation Academy,33.955666124079656,-84.21616956836225
904,Liberty Tech Charter School,33.289600898236216,-84.46794517742364
905,Genesis Innovation Academy for Boys,33.71622824795079,-84.35492697276541
906,Genesis Innovation Academy for Girls,33.71622824795079,-84.35492697276541
907,Resurgence Hall Charter School,33.66050631707317,-84.445483
908,International Academy of Smyrna,33.9366255,-84.5364771
909,Atlanta Area School for the Deaf,33.80344148117084,-84.23886507670287
